timestamp_utc,TEMPERATURE[degC],HUMIDITY[%],WIND_SPEED[m1s],WIND_DIR[deg],GHI[kW1m2],POA Irr[kW1m2],P_Gaia[kW],P_Solar[kW],Pressure[mbar],Azimuth[deg],Elevation[deg],P_Hybrid[kW],solar_power_kW,wind_power_kW,hybrid_power_kW,irradiance_ghi,irradiance_poa,wind_speed,wind_direction,temperature_C,humidity_pct,pressure_mbar,solar_azimuth,solar_elevation,wind_vector_u,wind_vector_v,hour,month,day_of_year,day_of_week,sin_hour,cos_hour,sin_month,cos_month,is_daylight,solar_lag_1h,wind_lag_1h,hybrid_lag_1h,ghi_lag_1h,wind_speed_lag_1h,solar_lag_2h,wind_lag_2h,hybrid_lag_2h,ghi_lag_2h,wind_speed_lag_2h,solar_lag_3h,wind_lag_3h,hybrid_lag_3h,solar_lag_6h,wind_lag_6h,hybrid_lag_6h,solar_lag_12h,wind_lag_12h,hybrid_lag_12h,solar_lag_24h,wind_lag_24h,hybrid_lag_24h,ghi_lag_24h,wind_speed_lag_24h,solar_roll_mean_3h,wind_roll_mean_3h,wind_roll_std_3h,hybrid_roll_mean_3h,solar_roll_mean_6h,wind_roll_mean_6h,wind_roll_std_6h,hybrid_roll_mean_6h,solar_ramp_1h,wind_ramp_1h,hybrid_ramp_1h,wind_speed_ramp_1h,ghi_ramp_1h,target_hybrid_1h,target_hybrid_2h,target_hybrid_6h,target_hybrid_24h,target_solar_1h,target_wind_1h
2018-06-02 00:00:00,29.606696304529567,1.7862739649903308,1.4078355098638498,158.39066407335372,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4078355098638498,158.39066407335372,29.606696304529567,1.7862739649903308,1100.0,0.0,0.0,-0.5184720978767025,1.308887889223877,0,6,153,5,0.0,1.0,0.4999999999999999,-0.8660254037844387,0,0.0,0.0,0.0,0.0,0.7799166666666583,0.0015903747642628,0.0,0.0015903747642628,0.0,0.6081666666666589,0.0,0.0,0.0,0.25362390722678,0.0,0.25362390722678,5.388306746346506,0.0,5.388306746346506,0.0,0.0,0.0,0.0,1.306307307585445,0.0005301249214206,0.0,0.0,0.0005301249214206,0.0101400955908209,0.0,0.0,0.0101400955908209,0.0,0.0,0.0,0.6279188431971915,0.0,0.0,0.031438278129735,0.964207474324288,0.0,0.0,0.0
2018-06-02 01:00:00,14.570805555555326,0.8467500000000366,0.9430833333333282,86.7525,0.0,4.444444444444447e-06,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444447e-06,0.9430833333333282,86.7525,14.570805555555326,0.8467500000000366,1000.0,0.0,0.0,-0.9415688766405004,-0.053424939429519,1,6,153,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387,0,0.0,0.0,0.0,0.0,1.4078355098638498,0.0,0.0,0.0,0.0,0.7799166666666583,0.0015903747642628,0.0,0.0015903747642628,0.0592501987806627,0.0,0.0592501987806627,4.859179331822944,0.0,4.859179331822944,0.0,0.0,0.0,0.0,1.018416666666661,0.0,0.0,0.0,0.0,0.0002650624607104,0.0,0.0,0.0002650624607104,0.0,0.0,0.0,-0.4647521765305216,0.0,0.031438278129735,0.1726540175375779,2.422141215178368,0.0,0.031438278129735,0.0
2018-06-02 02:00:00,13.50258333333335,0.9000000000000571,0.7206944444444322,113.9125,0.0034516666666665,0.0040877777777777,0.0,0.031438278129735,1000.0,0.0,0.0,0.031438278129735,0.031438278129735,0.0,0.031438278129735,0.0034516666666665,0.0040877777777777,0.7206944444444322,113.9125,13.50258333333335,0.9000000000000571,1000.0,0.0,0.0,-0.6588340297962668,0.2921270330446681,2,6,153,5,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387,0,0.0,0.0,0.0,0.0,0.9430833333333282,0.0,0.0,0.0,0.0,1.4078355098638498,0.0,0.0,0.0,0.0,0.0,0.0,4.032536285591651,0.0,4.032536285591651,0.0269986898867825,0.0,0.0269986898867825,0.0029302777777777,1.0943333333333292,0.0104794260432447,0.0,0.0,0.0104794260432447,0.0055047754823329,0.0,0.0,0.0055047754823329,0.031438278129735,0.0,0.031438278129735,-0.2223888888888959,0.0034516666666665,0.1726540175375779,0.3421372880344794,3.712497501978287,0.0250403365683235,0.1726540175375779,0.0
